Date,fx_kes_usd,fuel_price_usd,inflation_rate,interest_rate
2024-05-30,130.5,81.62000274658203,4.48978854243448,9.016769826387396
2024-05-31,129.0,81.62000274658203,4.48978854243448,9.016769826387396
2024-06-03,129.5,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-04,130.0,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-05,130.0,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-06,129.5,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-07,129.30999755859375,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-10,130.36000061035156,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-11,128.39999389648438,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-12,128.0,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-13,127.5,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-14,128.0,86.41000366210938,4.48978854243448,9.016769826387396
2024-06-17,128.39999389648438,86.41000366210938,4.48978854243448,9.016769826387396
